Match Name,Student A,Student B,Matched Categories,Category Scores - Student A,Category Scores - Student B,Category Score Difference,Aggregate Matching Score,Match Summary (AI),Match Type (AI),Best Match (AI),Student A - University,Student B - University,Student A - University : Weight,Student B - University : Weight,Student A - Meet-up Mode,Student B - Meet-up Mode,Student A - Meet-up Mode : Weight,Student B - Meet-up Mode : Weight,Student A - Degree,Student B - Degree,Student A - Degree : Weight,Student B - Degree : Weight,Student A - Learning Habits,Student B - Learning Habits,Student A - Learning Habits : Weight,Student B - Learning Habits : Weight,Student A - Struggling Concepts,Student B - Struggling Concepts,Student A - Struggling Concepts : Weight,Student B - Struggling Concepts : Weight,Student A - Career Goals,Student B - Career Goals,Student A - Career Trajectories : Weight,Student B - Career Trajectories : Weight,Student A - Meet-up Distance,Student B - Meet-up Distance : Score,Student A - Meet-up Distance : Weight,Student B - Meet-up Distance : Weight,University Match,Meet-up Mode Match,Degree Match,Learning Habits Match,Struggling Concepts Match,Career Goals Match,Meet-up Distance Match,University - Both Care,Meet-up Mode - Both Care,Degree - Both Care,Learning Habits - Both Care,Struggling Concepts - Both Care,Career Goals - Both Care,Meet-up Distance - Both Care,University - Adjusted Score,Meet-up Mode - Adjusted Score,Degree - Adjusted Score,Learning Habits - Adjusted Score,Struggling Concepts - Adjusted Score,Career Goals - Adjusted Score,Meet-up Distance - Adjusted Score,Aggregate Adjusted Score,Select for Group,Groups
Jamal Carter ↔ Nour El-Din,Jamal Carter,Nour El-Din,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,California Institute of Technology (Caltech),University of Illinois Urbana–Champaign,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jamal Carter ↔ Nia Williams,Jamal Carter,Nia Williams,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,California Institute of Technology (Caltech),Stanford University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jamal Carter ↔ Marta Kowalczyk,Jamal Carter,Marta Kowalczyk,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,California Institute of Technology (Caltech),Purdue University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jamal Carter ↔ Sienna Murphy,Jamal Carter,Sienna Murphy,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,California Institute of Technology (Caltech),Stanford University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jamal Carter ↔ Jin Park,Jamal Carter,Jin Park,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,California Institute of Technology (Caltech),Georgia Institute of Technology,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jin Park ↔ Nia Williams,Jin Park,Nia Williams,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,Stanford University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,checked,
Jin Park ↔ Oscar Lindberg,Jin Park,Oscar Lindberg,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,Massachusetts Institute of Technology (MIT),2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,checked,
Jin Park ↔ Mohamed Abdallah,Jin Park,Mohamed Abdallah,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,Purdue University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,checked,
Jin Park ↔ Nour El-Din,Jin Park,Nour El-Din,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,University of Illinois Urbana–Champaign,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jin Park ↔ Yusuf Ali,Jin Park,Yusuf Ali,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,Massachusetts Institute of Technology (MIT),2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jin Park ↔ Sienna Murphy,Jin Park,Sienna Murphy,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,Stanford University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jin Park ↔ Mohammed Hassan,Jin Park,Mohammed Hassan,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,University of Miami,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jin Park ↔ Marta Kowalczyk,Jin Park,Marta Kowalczyk,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,Purdue University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jin Park ↔ Juan Martinez,Jin Park,Juan Martinez,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,University of Texas at Austin,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Jin Park ↔ Julia Nowak,Jin Park,Julia Nowak,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,Georgia Institute of Technology,Massachusetts Institute of Technology (MIT),2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Juan Martinez ↔ Mohamed Abdallah,Juan Martinez,Mohamed Abdallah,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,University of Texas at Austin,Purdue University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Juan Martinez ↔ Marta Kowalczyk,Juan Martinez,Marta Kowalczyk,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,University of Texas at Austin,Purdue University,2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
Juan Martinez ↔ Julia Nowak,Juan Martinez,Julia Nowak,"University,Degree,Learning Habits,Struggling Concepts,Career Trajectories,Meet-up Distance,Meet-up Mode","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 90,
  ""Degree : Score"": 90,
  ""Learning Habits : Score"": 90,
  ""Struggling Concepts : Score"": 90,
  ""Career Trajectories : Score"": 90,
  ""Meet-up Distance : Score"": 90,
  ""Meet-up Mode : Score"": 90
}","{
  ""University : Score"": 0,
  ""Degree : Score"": 0,
  ""Learning Habits : Score"": 0,
  ""Struggling Concepts : Score"": 0,
  ""Career Trajectories : Score"": 0,
  ""Meet-up Distance : Score"": 0,
  ""Meet-up Mode : Score"": 0
}",85,,,,University of Texas at Austin,Massachusetts Institute of Technology (MIT),2,2,In Person,In Person,2,2,Biology,Biology,2,2,"Group study, flashcards","Group study, flashcards",2,2,Genetics,Genetics,2,2,Research scientist,Research scientist,2,2,90,90,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,4,4,4,4,4,4,16,,
